subject,sentence_type,trial_type,violation_type,violation_position,congruent_subjects,congruent_attractor,congruent_subjects_attractor,condition,error_rate
0,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
0,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
0,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
0,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
0,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
0,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
0,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
0,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
0,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.06944444444444445
0,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.1130952380952381
0,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.015873015873015872
0,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.047619047619047616
0,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.10714285714285714
0,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.06349206349206349
0,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.023809523809523808
0,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.00992063492063492
0,embedding_mental_SR,Violation,V1,other,False,,,PS,
0,embedding_mental_SR,Violation,V1,other,False,,,SP,
0,embedding_mental_SR,Violation,V1,other,True,,,PP,
0,embedding_mental_SR,Violation,V1,other,True,,,SS,
0,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.007
0,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.011
0,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.013
0,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.003
0,objrel,Violation,V1,inner,False,,,PS,0.435
0,objrel,Violation,V1,inner,False,,,SP,0.263
0,objrel,Violation,V1,inner,True,,,PP,0.012
0,objrel,Violation,V1,inner,True,,,SS,0.001
0,objrel,Violation,V2,outer,False,,,PS,0.249
0,objrel,Violation,V2,outer,False,,,SP,0.281
0,objrel,Violation,V2,outer,True,,,PP,0.054
0,objrel,Violation,V2,outer,True,,,SS,0.012
0,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.9047619047619048
0,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.6964285714285714
0,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.75
0,objrel_nounpp,Violation,V1,inner,False,True,False_True,SPP,0.5337301587301587
0,objrel_nounpp,Violation,V1,inner,True,False,True_False,PPS,0.05357142857142857
0,objrel_nounpp,Violation,V1,inner,True,False,True_False,SSP,0.03968253968253968
0,objrel_nounpp,Violation,V1,inner,True,True,True_True,PPP,0.025793650793650792
0,objrel_nounpp,Violation,V1,inner,True,True,True_True,SSS,0.001984126984126984
0,objrel_nounpp,Violation,V2,outer,False,False,False_False,PSP,0.3611111111111111
0,objrel_nounpp,Violation,V2,outer,False,False,False_False,SPS,0.23015873015873015
0,objrel_nounpp,Violation,V2,outer,False,True,False_True,PSS,0.44642857142857145
0,objrel_nounpp,Violation,V2,outer,False,True,False_True,SPP,0.21428571428571427
0,objrel_nounpp,Violation,V2,outer,True,False,True_False,PPS,0.1865079365079365
0,objrel_nounpp,Violation,V2,outer,True,False,True_False,SSP,0.061507936507936505
0,objrel_nounpp,Violation,V2,outer,True,True,True_True,PPP,0.1626984126984127
0,objrel_nounpp,Violation,V2,outer,True,True,True_True,SSS,0.023809523809523808
1,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
1,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
1,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
1,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
1,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
1,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
1,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
1,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
1,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.03968253968253968
1,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.007936507936507936
1,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.013888888888888888
1,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.0
1,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.017857142857142856
1,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.037698412698412696
1,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.005952380952380952
1,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.007936507936507936
1,embedding_mental_SR,Violation,V1,other,False,,,PS,
1,embedding_mental_SR,Violation,V1,other,False,,,SP,
1,embedding_mental_SR,Violation,V1,other,True,,,PP,
1,embedding_mental_SR,Violation,V1,other,True,,,SS,
1,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.008
1,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.0
1,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.0
1,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.001
1,objrel,Violation,V1,inner,False,,,PS,0.463
1,objrel,Violation,V1,inner,False,,,SP,0.39
1,objrel,Violation,V1,inner,True,,,PP,0.0
1,objrel,Violation,V1,inner,True,,,SS,0.002
1,objrel,Violation,V2,outer,False,,,PS,0.261
1,objrel,Violation,V2,outer,False,,,SP,0.354
1,objrel,Violation,V2,outer,True,,,PP,0.061
1,objrel,Violation,V2,outer,True,,,SS,0.003
1,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.8928571428571429
1,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.5972222222222222
1,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.8075396825396826
1,objrel_nounpp,Violation,V1,inner,False,True,False_True,SPP,0.4861111111111111
1,objrel_nounpp,Violation,V1,inner,True,False,True_False,PPS,0.003968253968253968
1,objrel_nounpp,Violation,V1,inner,True,False,True_False,SSP,0.025793650793650792
1,objrel_nounpp,Violation,V1,inner,True,True,True_True,PPP,0.005952380952380952
1,objrel_nounpp,Violation,V1,inner,True,True,True_True,SSS,0.0
1,objrel_nounpp,Violation,V2,outer,False,False,False_False,PSP,0.3630952380952381
1,objrel_nounpp,Violation,V2,outer,False,False,False_False,SPS,0.32142857142857145
1,objrel_nounpp,Violation,V2,outer,False,True,False_True,PSS,0.29563492063492064
1,objrel_nounpp,Violation,V2,outer,False,True,False_True,SPP,0.31746031746031744
1,objrel_nounpp,Violation,V2,outer,True,False,True_False,PPS,0.1488095238095238
1,objrel_nounpp,Violation,V2,outer,True,False,True_False,SSP,0.047619047619047616
1,objrel_nounpp,Violation,V2,outer,True,True,True_True,PPP,0.17063492063492064
1,objrel_nounpp,Violation,V2,outer,True,True,True_True,SSS,0.031746031746031744
2,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
2,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
2,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
2,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
2,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
2,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
2,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
2,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
2,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.06944444444444445
2,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.06746031746031746
2,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.007936507936507936
2,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.03571428571428571
2,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.05952380952380952
2,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.02976190476190476
2,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.011904761904761904
2,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.001984126984126984
2,embedding_mental_SR,Violation,V1,other,False,,,PS,
2,embedding_mental_SR,Violation,V1,other,False,,,SP,
2,embedding_mental_SR,Violation,V1,other,True,,,PP,
2,embedding_mental_SR,Violation,V1,other,True,,,SS,
2,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.004
2,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.008
2,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.002
2,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.002
2,objrel,Violation,V1,inner,False,,,PS,0.335
2,objrel,Violation,V1,inner,False,,,SP,0.249
2,objrel,Violation,V1,inner,True,,,PP,0.0
2,objrel,Violation,V1,inner,True,,,SS,0.0
2,objrel,Violation,V2,outer,False,,,PS,0.501
2,objrel,Violation,V2,outer,False,,,SP,0.34
2,objrel,Violation,V2,outer,True,,,PP,0.132
2,objrel,Violation,V2,outer,True,,,SS,0.0
2,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.6527777777777778
2,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.7281746031746031
2,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.6071428571428571
2,objrel_nounpp,Violation,V1,inner,False,True,False_True,SPP,0.7738095238095238
2,objrel_nounpp,Violation,V1,inner,True,False,True_False,PPS,0.03968253968253968
2,objrel_nounpp,Violation,V1,inner,True,False,True_False,SSP,0.017857142857142856
2,objrel_nounpp,Violation,V1,inner,True,True,True_True,PPP,0.03571428571428571
2,objrel_nounpp,Violation,V1,inner,True,True,True_True,SSS,0.0
2,objrel_nounpp,Violation,V2,outer,False,False,False_False,PSP,0.5654761904761905
2,objrel_nounpp,Violation,V2,outer,False,False,False_False,SPS,0.14285714285714285
2,objrel_nounpp,Violation,V2,outer,False,True,False_True,PSS,0.6309523809523809
2,objrel_nounpp,Violation,V2,outer,False,True,False_True,SPP,0.09523809523809523
2,objrel_nounpp,Violation,V2,outer,True,False,True_False,PPS,0.38492063492063494
2,objrel_nounpp,Violation,V2,outer,True,False,True_False,SSP,0.00992063492063492
2,objrel_nounpp,Violation,V2,outer,True,True,True_True,PPP,0.375
2,objrel_nounpp,Violation,V2,outer,True,True,True_True,SSS,0.001984126984126984
3,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
3,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
3,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
3,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
3,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
3,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
3,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
3,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
3,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.13095238095238096
3,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.03373015873015873
3,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.0
3,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.0
3,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.04563492063492063
3,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.08928571428571429
3,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.001984126984126984
3,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.001984126984126984
3,embedding_mental_SR,Violation,V1,other,False,,,PS,
3,embedding_mental_SR,Violation,V1,other,False,,,SP,
3,embedding_mental_SR,Violation,V1,other,True,,,PP,
3,embedding_mental_SR,Violation,V1,other,True,,,SS,
3,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.003
3,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.003
3,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.001
3,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.002
3,objrel,Violation,V1,inner,False,,,PS,0.552
3,objrel,Violation,V1,inner,False,,,SP,0.146
3,objrel,Violation,V1,inner,True,,,PP,0.0
3,objrel,Violation,V1,inner,True,,,SS,0.005
3,objrel,Violation,V2,outer,False,,,PS,0.333
3,objrel,Violation,V2,outer,False,,,SP,0.224
3,objrel,Violation,V2,outer,True,,,PP,0.02
3,objrel,Violation,V2,outer,True,,,SS,0.002
3,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.9047619047619048
3,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.42658730158730157
3,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.7579365079365079
3,objrel_nounpp,Violation,V1,inner,False,True,False_True,SPP,0.20436507936507936
3,objrel_nounpp,Violation,V1,inner,True,False,True_False,PPS,0.001984126984126984
3,objrel_nounpp,Violation,V1,inner,True,False,True_False,SSP,0.02976190476190476
3,objrel_nounpp,Violation,V1,inner,True,True,True_True,PPP,0.003968253968253968
3,objrel_nounpp,Violation,V1,inner,True,True,True_True,SSS,0.0
3,objrel_nounpp,Violation,V2,outer,False,False,False_False,PSP,0.4305555555555556
3,objrel_nounpp,Violation,V2,outer,False,False,False_False,SPS,0.10912698412698413
3,objrel_nounpp,Violation,V2,outer,False,True,False_True,PSS,0.5059523809523809
3,objrel_nounpp,Violation,V2,outer,False,True,False_True,SPP,0.14484126984126985
3,objrel_nounpp,Violation,V2,outer,True,False,True_False,PPS,0.10119047619047619
3,objrel_nounpp,Violation,V2,outer,True,False,True_False,SSP,0.017857142857142856
3,objrel_nounpp,Violation,V2,outer,True,True,True_True,PPP,0.11706349206349206
3,objrel_nounpp,Violation,V2,outer,True,True,True_True,SSS,0.0
4,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
4,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
4,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
4,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
4,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
4,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
4,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
4,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
4,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.047619047619047616
4,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.0496031746031746
4,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.001984126984126984
4,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.015873015873015872
4,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.06746031746031746
4,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.037698412698412696
4,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.007936507936507936
4,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.005952380952380952
4,embedding_mental_SR,Violation,V1,other,False,,,PS,
4,embedding_mental_SR,Violation,V1,other,False,,,SP,
4,embedding_mental_SR,Violation,V1,other,True,,,PP,
4,embedding_mental_SR,Violation,V1,other,True,,,SS,
4,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.003
4,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.0
4,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.001
4,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.002
4,objrel,Violation,V1,inner,False,,,PS,0.556
4,objrel,Violation,V1,inner,False,,,SP,0.186
4,objrel,Violation,V1,inner,True,,,PP,0.0
4,objrel,Violation,V1,inner,True,,,SS,0.0
4,objrel,Violation,V2,outer,False,,,PS,0.331
4,objrel,Violation,V2,outer,False,,,SP,0.391
4,objrel,Violation,V2,outer,True,,,PP,0.049
4,objrel,Violation,V2,outer,True,,,SS,0.008
4,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.8968253968253969
4,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.8472222222222222
4,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.7083333333333334
4,objrel_nounpp,Violation,V1,inner,False,True,False_True,SPP,0.4126984126984127
4,objrel_nounpp,Violation,V1,inner,True,False,True_False,PPS,0.037698412698412696
4,objrel_nounpp,Violation,V1,inner,True,False,True_False,SSP,0.03373015873015873
4,objrel_nounpp,Violation,V1,inner,True,True,True_True,PPP,0.017857142857142856
4,objrel_nounpp,Violation,V1,inner,True,True,True_True,SSS,0.0
4,objrel_nounpp,Violation,V2,outer,False,False,False_False,PSP,0.4642857142857143
4,objrel_nounpp,Violation,V2,outer,False,False,False_False,SPS,0.16071428571428573
4,objrel_nounpp,Violation,V2,outer,False,True,False_True,PSS,0.5099206349206349
4,objrel_nounpp,Violation,V2,outer,False,True,False_True,SPP,0.23412698412698413
4,objrel_nounpp,Violation,V2,outer,True,False,True_False,PPS,0.2361111111111111
4,objrel_nounpp,Violation,V2,outer,True,False,True_False,SSP,0.05952380952380952
4,objrel_nounpp,Violation,V2,outer,True,True,True_True,PPP,0.21031746031746032
4,objrel_nounpp,Violation,V2,outer,True,True,True_True,SSS,0.037698412698412696
5,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
5,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
5,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
5,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
5,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
5,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
5,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
5,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
5,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.037698412698412696
5,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.03373015873015873
5,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.005952380952380952
5,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.013888888888888888
5,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.04563492063492063
5,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.01984126984126984
5,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.013888888888888888
5,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.005952380952380952
5,embedding_mental_SR,Violation,V1,other,False,,,PS,
5,embedding_mental_SR,Violation,V1,other,False,,,SP,
5,embedding_mental_SR,Violation,V1,other,True,,,PP,
5,embedding_mental_SR,Violation,V1,other,True,,,SS,
5,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.005
5,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.004
5,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.001
5,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.007
5,objrel,Violation,V1,inner,False,,,PS,0.33
5,objrel,Violation,V1,inner,False,,,SP,0.123
5,objrel,Violation,V1,inner,True,,,PP,0.001
5,objrel,Violation,V1,inner,True,,,SS,0.0
5,objrel,Violation,V2,outer,False,,,PS,0.337
5,objrel,Violation,V2,outer,False,,,SP,0.326
5,objrel,Violation,V2,outer,True,,,PP,0.067
5,objrel,Violation,V2,outer,True,,,SS,0.003
5,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.873015873015873
5,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.623015873015873
5,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.6924603174603174
5,objrel_nounpp,Violation,V1,inner,False,True,False_True,SPP,0.39087301587301587
5,objrel_nounpp,Violation,V1,inner,True,False,True_False,PPS,0.01984126984126984
5,objrel_nounpp,Violation,V1,inner,True,False,True_False,SSP,0.01984126984126984
5,objrel_nounpp,Violation,V1,inner,True,True,True_True,PPP,0.025793650793650792
5,objrel_nounpp,Violation,V1,inner,True,True,True_True,SSS,0.0
5,objrel_nounpp,Violation,V2,outer,False,False,False_False,PSP,0.21428571428571427
5,objrel_nounpp,Violation,V2,outer,False,False,False_False,SPS,0.34325396825396826
5,objrel_nounpp,Violation,V2,outer,False,True,False_True,PSS,0.31746031746031744
5,objrel_nounpp,Violation,V2,outer,False,True,False_True,SPP,0.35714285714285715
5,objrel_nounpp,Violation,V2,outer,True,False,True_False,PPS,0.1765873015873016
5,objrel_nounpp,Violation,V2,outer,True,False,True_False,SSP,0.037698412698412696
5,objrel_nounpp,Violation,V2,outer,True,True,True_True,PPP,0.14484126984126985
5,objrel_nounpp,Violation,V2,outer,True,True,True_True,SSS,0.03968253968253968
6,embedding_mental_LR,Violation,V1,other,False,False,False_False,PSP,
6,embedding_mental_LR,Violation,V1,other,False,False,False_False,SPS,
6,embedding_mental_LR,Violation,V1,other,False,True,False_True,PSS,
6,embedding_mental_LR,Violation,V1,other,False,True,False_True,SPP,
6,embedding_mental_LR,Violation,V1,other,True,False,True_False,PPS,
6,embedding_mental_LR,Violation,V1,other,True,False,True_False,SSP,
6,embedding_mental_LR,Violation,V1,other,True,True,True_True,PPP,
6,embedding_mental_LR,Violation,V1,other,True,True,True_True,SSS,
6,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,0.0496031746031746
6,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,0.07341269841269842
6,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,0.005952380952380952
6,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,0.005952380952380952
6,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,0.061507936507936505
6,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,0.037698412698412696
6,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,0.00992063492063492
6,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,0.005952380952380952
6,embedding_mental_SR,Violation,V1,other,False,,,PS,
6,embedding_mental_SR,Violation,V1,other,False,,,SP,
6,embedding_mental_SR,Violation,V1,other,True,,,PP,
6,embedding_mental_SR,Violation,V1,other,True,,,SS,
6,embedding_mental_SR,Violation,V2,inner,False,,,PS,0.002
6,embedding_mental_SR,Violation,V2,inner,False,,,SP,0.0
6,embedding_mental_SR,Violation,V2,inner,True,,,PP,0.0
6,embedding_mental_SR,Violation,V2,inner,True,,,SS,0.0
6,objrel,Violation,V1,inner,False,,,PS,0.378
6,objrel,Violation,V1,inner,False,,,SP,0.267
6,objrel,Violation,V1,inner,True,,,PP,0.004
6,objrel,Violation,V1,inner,True,,,SS,0.0
6,objrel,Violation,V2,outer,False,,,PS,0.419
6,objrel,Violation,V2,outer,False,,,SP,0.348
6,objrel,Violation,V2,outer,True,,,PP,0.102
6,objrel,Violation,V2,outer,True,,,SS,0.021
6,objrel_nounpp,Violation,V1,inner,False,False,False_False,PSP,0.9285714285714286
6,objrel_nounpp,Violation,V1,inner,False,False,False_False,SPS,0.7698412698412699
6,objrel_nounpp,Violation,V1,inner,False,True,False_True,PSS,0.7202380952380952
